item_id,site_id,domain_id,picture_id,correct_background?
MLB2712060417,MLB,MLB-SWEATSHIRTS_AND_HOODIES,962602-MLB50656896328_072022,1
MLB2649079494,MLB,MLB-JACKETS_AND_COATS,900137-MLB50014089860_052022,0
MLB2691505089,MLB,MLB-SHORTS,839090-MLB50440275982_062022,?
MLA1129355879,MLA,MLA-PANTS,635517-MLA49927565347_052022,0
MLB2701950013,MLB,MLB-BLOUSES,970932-MLB50547704064_072022,?
MLM1444736390,MLM,MLM-PANTS,780456-MLM50421109819_062022,0
MLM1387029840,MLM,MLM-LOAFERS_AND_OXFORDS,993502-MLM49274850714_032022,1
MLM1447309678,MLM,MLM-JACKETS_AND_COATS,813565-CBT50429177563_062022,1
MLB2685382867,MLB,MLB-SHORTS,797965-MLB50377860184_062022,1
MLB2619861608,MLB,MLB-BLOUSES,806544-CBT49734124714_042022,1
MLM1450590730,MLM,MLM-JACKETS_AND_COATS,696359-CBT50537628377_072022,1
MLB2687429967,MLB,MLB-SNEAKERS,648800-MLB50403144396_062022,0
MLA1124736211,MLA,MLA-SNEAKERS,738434-MLA49191341541_022022,1
MLA1143320566,MLA,MLA-SHIRTS,806222-MLA46530674403_062021,0
MLA1126070380,MLA,MLA-T_SHIRTS,972153-MLA49280497759_032022,?
MLB2672571362,MLB,MLB-SNEAKERS,824060-MLB50246163248_062022,0
MLB2648767406,MLB,MLB-JACKETS_AND_COATS,866192-MLB49413940358_032022,1
MLM1392844977,MLM,MLM-JACKETS_AND_COATS,845663-MLM49381813940_032022,1
MLM1424757334,MLM,MLM-T_SHIRTS,754694-MLM50012683421_052022,1
MLA1145166462,MLA,MLA-JACKETS_AND_COATS,660875-MLA50546360186_072022,0
MLB2696923317,MLB,MLB-BOOTS_AND_BOOTIES,983134-MLB50499971459_062022,0
MLB2175798770,MLB,MLB-T_SHIRTS,843551-MLB49097818511_022022,1
MLA1128513425,MLA,MLA-JACKETS_AND_COATS,941357-MLA49421423988_032022,0
MLB2641985463,MLB,MLB-SNEAKERS,865759-MLB46597955784_072021,?
MLA1138630335,MLA,MLA-JACKETS_AND_COATS,916812-MLA50051904544_052022,?
MLB2662676630,MLB,MLB-PANTS,740551-CBT50167754525_062022,1
MLB2614759855,MLB,MLB-LOAFERS_AND_OXFORDS,742620-CBT49690337119_042022,?
MLA1141714103,MLA,MLA-BOOTS_AND_BOOTIES,847421-MLA50250331968_062022,0
MLM1446710562,MLM,MLM-SNEAKERS,964905-MLM49777109623_042022,0
MLB2694090990,MLB,MLB-BLOUSES,610720-CBT50477199712_062022,1
MLA1144349377,MLA,MLA-LOAFERS_AND_OXFORDS,735314-MLA50472788225_062022,0
MLA1138890697,MLA,MLA-SHORTS,902062-MLA50079716538_052022,0
MLB2641916316,MLB,MLB-HEELS_AND_WEDGES,784801-MLB49325505408_032022,0
MLB2649182807,MLB,MLB-LEGGINGS,779689-CBT50017175829_052022,1
MLA1142304595,MLA,MLA-JACKETS_AND_COATS,648321-MLA49630117818_042022,0
MLB2666158662,MLB,MLB-BOOTS_AND_BOOTIES,983135-MLB50186546930_062022,1
MLM1413688987,MLM,MLM-HEELS_AND_WEDGES,815691-MLM49800041424_042022,0
MLB2699991843,MLB,MLB-T_SHIRTS,854077-MLB31849721696_082019,1
MLA1143117788,MLA,MLA-BOOTS_AND_BOOTIES,828566-MLA48897207366_012022,0
MLA1134062944,MLA,MLA-T_SHIRTS,751773-MLA49775494335_042022,0
MLB2180258155,MLB,MLB-SWEATSHIRTS_AND_HOODIES,601411-MLB49133526417_022022,1
MLA1120338448,MLA,MLA-SNEAKERS,616661-MLA48906855852_012022,1
MLB2649758766,MLB,MLB-SNEAKERS,631734-MLB50020993264_052022,0
MLA1137113018,MLA,MLA-T_SHIRTS,939496-MLA50122791174_052022,0
MLM1432535036,MLM,MLM-BLOUSES,905770-MLM50190248330_062022,0
MLB2162119666,MLB,MLB-SNEAKERS,927788-MLB48992030825_022022,0
MLM1407285406,MLM,MLM-SHIRTS,939116-MLM49690068715_042022,0
MLB2673559143,MLB,MLB-T_SHIRTS,743966-MLB50256862099_062022,0
MLA1123355865,MLA,MLA-SPORT_T_SHIRTS,676440-MLA49099291141_022022,1
MLB2647505437,MLB,MLB-SNEAKERS,878588-MLB49113672365_022022,0
MLA1139756751,MLA,MLA-T_SHIRTS,990292-MLA50143399092_052022,0
MLA1128232029,MLA,MLA-SHIRTS,908605-MLA49398280407_032022,?
MLA1145174341,MLA,MLA-SNEAKERS,665241-MLA50548197413_072022,0
MLB2651453709,MLB,MLB-HEELS_AND_WEDGES,708954-MLB50036441211_052022,?
MLA1141548790,MLA,MLA-JACKETS_AND_COATS,631561-MLA47745627516_102021,0
MLM1430529551,MLM,MLM-HEELS_AND_WEDGES,889176-MLM50152525517_052022,0
MLM1444274222,MLM,MLM-SHIRTS,951179-CBT50413770890_062022,1
MLB2604702522,MLB,MLB-SNEAKERS,927552-MLB50067827234_052022,?
MLM1402823712,MLM,MLM-JACKETS_AND_COATS,906781-MLA49604924655_042022,1
MLB2670923739,MLB,MLB-JACKETS_AND_COATS,634483-CBT50230528760_062022,1
MLA1144744294,MLA,MLA-JACKETS_AND_COATS,804266-MLA50502384455_062022,0
MLB2142626562,MLB,MLB-BOOTS_AND_BOOTIES,934322-MLB48832067659_012022,?
MLM1363721847,MLM,MLM-SNEAKERS,727284-MLM48013965803_102021,?
MLM1453660408,MLM,MLM-JACKETS_AND_COATS,740713-CBT50603887208_072022,1
MLA1140907721,MLA,MLA-JACKETS_AND_COATS,906697-MLA50200878733_062022,0
MLA1141569552,MLA,MLA-T_SHIRTS,984583-MLA50245079835_062022,0
MLB2172165425,MLB,MLB-BLOUSES,732087-MLB49066427266_022022,0
MLA1143419249,MLA,MLA-JACKETS_AND_COATS,971546-MLA50404720638_062022,0
MLA1137845754,MLA,MLA-JACKETS_AND_COATS,745545-MLA49990588310_052022,?
MLB2635935432,MLB,MLB-SNEAKERS,683730-MLB49893500859_052022,?
MLA1130500078,MLA,MLA-SWEATERS_AND_CARDIGANS,922927-MLA49561947962_042022,0
MLB2692540993,MLB,MLB-SNEAKERS,864041-MLB50453918270_062022,0
MLB2603933386,MLB,MLB-DANCE_SNEAKERS_AND_SHOES,726024-CBT49571694412_042022,1
MLB2707277931,MLB,MLB-SNEAKERS,748171-MLB50607988488_072022,0
MLB2217059111,MLB,MLB-SNEAKERS,886478-MLB49461156514_032022,?
MLM1443223627,MLM,MLM-SNEAKERS,720137-MLM47124451106_082021,0
MLM1428830653,MLM,MLM-JACKETS_AND_COATS,689455-CBT50106138325_052022,1
MLM1444224883,MLM,MLM-JACKETS_AND_COATS,694576-MLM50411265504_062022,0
MLM1444631176,MLM,MLM-SNEAKERS,815734-MLM50419472126_062022,0
MLB2705986281,MLB,MLB-SHORTS,915332-MLB50594654352_072022,1
MLM1406066583,MLM,MLM-LOAFERS_AND_OXFORDS,757926-MLM49667647301_042022,?
MLB2143558807,MLB,MLB-LEGGINGS,609843-MLB44586587418_012021,1
MLM1440424429,MLM,MLM-JACKETS_AND_COATS,749441-CBT50287961135_062022,1
MLM1399747789,MLM,MLM-T_SHIRTS,847749-MLM49537764571_032022,1
MLB2693883258,MLB,MLB-FOOTBALL_SHOES,660350-MLB50470650362_062022,0
MLM1375230377,MLM,MLM-SNEAKERS,818017-MLM49046950707_022022,0
MLB2131511947,MLB,MLB-HEELS_AND_WEDGES,630715-CBT48720630315_122021,1
MLM1422105975,MLM,MLM-SNEAKERS,809829-MLM49961663943_052022,0
MLB2694285373,MLB,MLB-SHIRTS,811381-CBT50428123898_062022,1
MLB2663904369,MLB,MLB-BLOUSES,879494-CBT50167892807_062022,1
MLB2651542639,MLB,MLB-T_SHIRTS,717358-MLB50036791439_052022,1
MLB2657397453,MLB,MLB-SWEATSHIRTS_AND_HOODIES,975422-MLB49369475601_032022,0
MLB2632707902,MLB,MLB-SWEATSHIRTS_AND_HOODIES,831915-MLB49862138892_052022,?
MLA1146245966,MLA,MLA-HEELS_AND_WEDGES,633481-MLA50655876031_072022,0
MLA1129991306,MLA,MLA-SHORTS,759815-MLA49523963097_032022,?
MLA1146174665,MLA,MLA-T_SHIRTS,664065-MLA50637733736_072022,0
MLA1140342645,MLA,MLA-SNEAKERS,798302-MLA50165639575_062022,0
MLA1118032099,MLA,MLA-T_SHIRTS,845194-MLA49035062208_022022,1
MLM1369640949,MLM,MLM-SWEATERS_AND_CARDIGANS,738596-MLM48933457851_012022,?
MLM1427133372,MLM,MLM-JACKETS_AND_COATS,914563-CBT50054636863_052022,0
MLB2623511092,MLB,MLB-SHORTS,868340-MLB49771663990_042022,0
MLM1406072782,MLM,MLM-LOAFERS_AND_OXFORDS,798236-MLM49667647178_042022,?
MLM1451091041,MLM,MLM-SWEATSHIRTS_AND_HOODIES,652919-MLM50544875829_072022,1
MLB2610974003,MLB,MLB-HEELS_AND_WEDGES,787769-MLB49643487076_042022,?
MLB2650399788,MLB,MLB-SWEATSHIRTS_AND_HOODIES,702668-MLB50025352918_052022,1
MLB2184084196,MLB,MLB-UNDERPANTS,882080-MLB50158004851_062022,0
MLA1119431511,MLA,MLA-SWEATSHIRTS_AND_HOODIES,882491-MLA47418422716_092021,?
MLB2670549310,MLB,MLB-SNEAKERS,633357-MLB50252505364_062022,1
MLB2689723611,MLB,MLB-SWEATSHIRTS_AND_HOODIES,711168-MLB50403141330_062022,1
MLM1441709800,MLM,MLM-SNEAKERS,789275-MLM50348678585_062022,?
MLB2220359040,MLB,MLB-T_SHIRTS,712257-MLB49497599161_032022,?
MLB2631096561,MLB,MLB-AUTOMOTIVE_SKIRTS,839629-MLB49844983551_052022,0
MLA1141376989,MLA,MLA-T_SHIRTS,785505-MLA50225557855_062022,?
MLM1367488528,MLM,MLM-SWEATERS_AND_CARDIGANS,660154-MLM48873569840_012022,1
MLB2703720583,MLB,MLB-T_SHIRTS,878692-MLB48755033515_012022,1
MLA1144483268,MLA,MLA-SNEAKERS,755015-MLA49096149192_022022,0
MLA1132529484,MLA,MLA-T_SHIRTS,661525-MLA49689023826_042022,0
MLB2701826864,MLB,MLB-SHIRTS,608997-MLB50545602158_072022,1
MLM1395003504,MLM,MLM-LOAFERS_AND_OXFORDS,625392-MLM49427644972_032022,?
MLB2166284347,MLB,MLB-SNEAKERS,796788-MLB49021768168_022022,0
MLB2209911535,MLB,MLB-AUTOMOTIVE_SKIRTS,900901-MLB49398320600_032022,0
MLB2639290651,MLB,MLB-T_SHIRTS,895233-MLB49924748543_052022,1
MLB2603596366,MLB,MLB-SPORT_SHORTS,790799-MLB49568414366_042022,0
MLA1129685477,MLA,MLA-PANTS,619290-MLA49501298823_032022,0
MLB2693758209,MLB,MLB-T_SHIRTS,706843-MLB50470954584_062022,1
MLA1140441173,MLA,MLA-PANTS,800730-MLA50173875437_062022,1
MLM1394409563,MLM,MLM-SNEAKERS,831795-MLM49415646250_032022,0
MLA1143312445,MLA,MLA-PANTS,722103-MLA50377076436_062022,0
MLB2631007910,MLB,MLB-JACKETS_AND_COATS,999045-MLB49843682673_052022,1
MLA1124469795,MLA,MLA-T_SHIRTS,756995-MLA49171089696_022022,1
MLA1118614039,MLA,MLA-SNEAKERS,631448-MLA48765342701_012022,?
MLA1138848463,MLA,MLA-JACKETS_AND_COATS,798619-MLA50070020738_052022,0
MLM1380513736,MLM,MLM-HEELS_AND_WEDGES,845896-MLM49145051946_022022,0
MLA1142586290,MLA,MLA-SNEAKERS,726298-MLA50308925700_062022,0
MLM1452854651,MLM,MLM-SHIRTS,959956-CBT50590967381_072022,1
MLA1123587082,MLA,MLA-T_SHIRTS,766435-MLA49112938950_022022,0
MLA1126555409,MLA,MLA-T_SHIRTS,833891-MLA49302429076_032022,?
MLB2659515367,MLB,MLB-AUTOMOTIVE_SKIRTS,865145-MLB50123458691_052022,0
MLM1423312586,MLM,MLM-SWEATSHIRTS_AND_HOODIES,758073-CBT49992865843_052022,?
MLA1133950500,MLA,MLA-JACKETS_AND_COATS,820413-MLA49774180367_042022,0
MLA1142104728,MLA,MLA-BOOTS_AND_BOOTIES,966610-MLA50272863192_062022,0
MLM1372650823,MLM,MLM-JACKETS_AND_COATS,658172-MLM48993347919_022022,1
MLB2142185195,MLB,MLB-SNEAKERS,757326-MLB50461510986_062022,?
MLM1393206157,MLM,MLM-HEELS_AND_WEDGES,985902-MLM49390415143_032022,?
MLA1138119447,MLA,MLA-PANTS,661242-MLA50012031162_052022,0
MLB2180272888,MLB,MLB-SPORT_SHORTS,994614-MLB49133360283_022022,1
MLB2628102478,MLB,MLB-T_SHIRTS,805273-MLB49811737407_042022,0
MLB2684533899,MLB,MLB-SHIRTS,995851-MLB50368182449_062022,1
MLM1449583229,MLM,MLM-SHIRTS,701225-CBT50525201058_062022,1
MLA1142557304,MLA,MLA-PANTS,687285-MLA50400599642_062022,0
MLA1137725606,MLA,MLA-PANTS,905263-MLA44193659717_112020,0
MLB2177742484,MLB,MLB-UNDERPANTS,866315-MLB42228121953_062020,1
MLB2130561560,MLB,MLB-MOTORCYCLE_PANTS,627422-MLB48735506392_012022,0
MLM1385344950,MLM,MLM-LOAFERS_AND_OXFORDS,797369-MLM49233937203_022022,1
MLB2644664598,MLB,MLB-T_SHIRTS,903139-MLB49975676385_052022,1
MLB2680437620,MLB,MLB-SWEATSHIRTS_AND_HOODIES,670173-MLB50322562865_062022,1
MLA1137438140,MLA,MLA-BOOTS_AND_BOOTIES,945158-MLA46857721137_072021,0
MLM1433380305,MLM,MLM-SNEAKERS,914575-MLM50202204245_062022,0
MLM1447452916,MLM,MLM-JACKETS_AND_COATS,894201-CBT50476886229_062022,?
MLA1133985941,MLA,MLA-JACKETS_AND_COATS,647125-MLA47660622141_092021,0
MLB2167667460,MLB,MLB-T_SHIRTS,856859-MLB49035689743_022022,?
MLB2616812000,MLB,MLB-SNEAKERS,866651-MLB49749833945_042022,1
MLB2692718512,MLB,MLB-BLOUSES,620540-CBT50398837560_062022,1
MLB2673667468,MLB,MLB-SWEATERS_AND_CARDIGANS,980532-CBT50257713538_062022,1
MLM1436055699,MLM,MLM-SNEAKERS,987666-MLM50251217485_062022,0
MLA1145355268,MLA,MLA-SHIRTS,674490-MLA50577191469_072022,0
MLM1453429541,MLM,MLM-JACKETS_AND_COATS,953626-CBT50580618400_072022,1
MLB2640626621,MLB,MLB-T_SHIRTS,992579-MLB49937510315_052022,0
MLM1425014722,MLM,MLM-LOAFERS_AND_OXFORDS,870258-MLM50014422406_052022,1
MLA1119189879,MLA,MLA-SNEAKERS,663837-MLA44831739330_022021,0
MLM1448644632,MLM,MLM-JACKETS_AND_COATS,958517-CBT50504096451_062022,1
MLM1364511346,MLM,MLM-HEELS_AND_WEDGES,650795-MLM48803604990_012022,1
MLA1144867702,MLA,MLA-SWEATERS_AND_CARDIGANS,905250-MLA50514134938_062022,0
MLB2607963124,MLB,MLB-BOOTS_AND_BOOTIES,858476-MLB50261599500_062022,1
MLB2663609821,MLB,MLB-BOOTS_AND_BOOTIES,622265-MLB50164593455_062022,?
MLA1139457835,MLA,MLA-PANTS,700454-MLA50126078437_052022,0
MLA1123433985,MLA,MLA-SHIRTS,823462-MLA49102118760_022022,0
MLA1138739498,MLA,MLA-JACKETS_AND_COATS,962447-MLA50350684457_062022,0
MLB2707012204,MLB,MLB-JACKETS_AND_COATS,806317-CBT50602296020_072022,1
MLA1138700830,MLA,MLA-SWEATERS_AND_CARDIGANS,955939-MLA50055625172_052022,0
MLM1420431178,MLM,MLM-JACKETS_AND_COATS,949569-MLM49929479648_052022,0
MLB2187412244,MLB,MLB-SWEATERS_AND_CARDIGANS,795202-MLB49070370019_022022,0
MLM1418991254,MLM,MLM-FOOTBALL_SHOES,639481-MLM49901035540_052022,0
MLB2701384632,MLB,MLB-T_SHIRTS,717350-MLB31730282777_082019,1
MLA1138966213,MLA,MLA-T_SHIRTS,731917-MLA46206082180_052021,0
MLA1142982499,MLA,MLA-JACKETS_AND_COATS,921069-MLA50335414411_062022,0
MLM1402115164,MLM,MLM-T_SHIRTS,673991-CBT49596549327_042022,1
MLB2660186402,MLB,MLB-SHIRTS,608964-CBT50131789311_052022,1
MLA1144319394,MLA,MLA-JACKETS_AND_COATS,624122-MLA49746095380_042022,1
MLA1143207197,MLA,MLA-SNEAKERS,807179-MLA50364253359_062022,0
MLA1118821520,MLA,MLA-PANTS,904646-MLA49128839807_022022,0
MLA1137544354,MLA,MLA-JACKETS_AND_COATS,787262-MLA49972835238_052022,0
MLB2198643473,MLB,MLB-LOAFERS_AND_OXFORDS,888464-MLB49303918700_032022,?
MLA1146291303,MLA,MLA-SHIRTS,632299-MLA50666371965_072022,1
MLM1426518426,MLM,MLM-SWEATSHIRTS_AND_HOODIES,920764-CBT50043108077_052022,1
MLB2130532095,MLB,MLB-HEELS_AND_WEDGES,845399-MLB48735329627_012022,1
MLB2608406996,MLB,MLB-BLOUSES,884713-MLB49613586162_042022,0
MLB2652003249,MLB,MLB-AUTOMOTIVE_SKIRTS,739962-MLB50041321908_052022,1
MLA1142535223,MLA,MLA-T_SHIRTS,710833-MLA50306689808_062022,0
MLB2700021652,MLB,MLB-JACKETS_AND_COATS,645351-MLB50531783299_062022,1
MLM1417545726,MLM,MLM-SHORTS,722165-CBT49875060289_052022,0
MLA1121049977,MLA,MLA-T_SHIRTS,624008-MLA48896406730_012022,0
MLM1423435938,MLM,MLM-HEELS_AND_WEDGES,965443-MLM49983600276_052022,1
MLB2221490008,MLB,MLB-JACKETS_AND_COATS,707095-MLB49511005088_032022,0
MLA1146275740,MLA,MLA-JACKETS_AND_COATS,878795-MLA49903046444_052022,1
MLB2212903938,MLB,MLB-HEELS_AND_WEDGES,892616-MLB49424530575_032022,?
MLB2203825826,MLB,MLB-T_SHIRTS,697204-MLB49349529494_032022,1
MLM1420119758,MLM,MLM-PANTS,878764-CBT49931009783_052022,1
MLA1144960582,MLA,MLA-SWEATERS_AND_CARDIGANS,932943-MLA50528276696_062022,0
MLB2692852906,MLB,MLB-JACKETS_AND_COATS,969299-CBT50441886274_062022,1
MLA1142521068,MLA,MLA-T_SHIRTS,679912-MLA50305715877_062022,?
MLA1141558917,MLA,MLA-SNEAKERS,989874-MLA50238538052_062022,0
MLB2695571683,MLB,MLB-JACKETS_AND_COATS,702392-MLB50486373479_062022,1
MLB2710307103,MLB,MLB-BLOUSES,858283-MLB50634918428_072022,0
MLM1381759396,MLM,MLM-LOAFERS_AND_OXFORDS,916704-MLM49166211298_022022,1
MLM1411549273,MLM,MLM-PANTS,718833-MLM49764857549_042022,?
MLA1119895234,MLA,MLA-SHORTS,656783-MLA48870405891_012022,0
MLM1439095947,MLM,MLM-PANTS,968567-MLM50302680574_062022,0
MLB2655365550,MLB,MLB-T_SHIRTS,842715-MLB50077576229_052022,1
MLA1126255554,MLA,MLA-T_SHIRTS,858774-MLA49288888941_032022,?
MLM1438222413,MLM,MLM-T_SHIRTS,949903-CBT50287125981_062022,1
MLA1132653280,MLA,MLA-JACKETS_AND_COATS,996462-MLA49696239932_042022,0
MLM1365344165,MLM,MLM-PANTS,800887-MLM48822667015_012022,1
MLM1406584446,MLM,MLM-HEELS_AND_WEDGES,968630-MLM49678901875_042022,0
MLM1396835313,MLM,MLM-PANTS,652763-MLM49462762363_032022,1
MLB2139574345,MLB,MLB-LOAFERS_AND_OXFORDS,779423-MLB48811190494_012022,?
MLB2604176192,MLB,MLB-JACKETS_AND_COATS,938936-CBT49574219258_042022,1
MLB2689621376,MLB,MLB-BOOTS_AND_BOOTIES,805082-MLB50423147922_062022,?
MLB2686283787,MLB,MLB-BLOUSES,784226-CBT50396246745_062022,1
MLA1143249277,MLA,MLA-JACKETS_AND_COATS,856460-MLA50367314419_062022,0
MLM1410594174,MLM,MLM-LOAFERS_AND_OXFORDS,628807-MLM49744843482_042022,?
MLM1416014620,MLM,MLM-SNEAKERS,708958-MLM49847022718_052022,1
MLB2682019780,MLB,MLB-T_SHIRTS,603220-MLB50339142379_062022,1
MLA1139442299,MLA,MLA-SHORTS,844075-MLA50127414729_052022,0
MLM1374791403,MLM,MLM-SPORT_SHORTS,711335-CBT46406934482_062021,1
MLA1125335384,MLA,MLA-PANTS,755772-MLA42893484748_072020,0
MLB2139518367,MLB,MLB-T_SHIRTS,832298-MLB45148430012_032021,1
MLA1120671337,MLA,MLA-SNEAKERS,650951-MLA48929344060_012022,0
MLB2670271149,MLB,MLB-SNEAKERS,885180-MLB50222547374_062022,?
MLM1408292893,MLM,MLM-JACKETS_AND_COATS,791215-MLM47958075593_102021,1
MLM1392112194,MLM,MLM-SHIRTS,931105-MLM49367720887_032022,0
MLA1136935777,MLA,MLA-LEGGINGS,663541-MLA49927814628_052022,1
MLM1395448166,MLM,MLM-LOAFERS_AND_OXFORDS,839692-MLM49438138557_032022,?
MLA1140731137,MLA,MLA-PANTS,835787-MLA49555660789_042022,0
MLB2660284962,MLB,MLB-SHIRTS,976408-CBT50142601155_052022,1
MLM1441148040,MLM,MLM-BLOUSES,666060-CBT50341166122_062022,1
MLB2707663738,MLB,MLB-JACKETS_AND_COATS,905310-CBT50610536387_072022,1
MLM1440405129,MLM,MLM-SNEAKERS,760290-MLM50324744740_062022,1
MLB2601977946,MLB,MLB-SNEAKERS,824755-MLB49547203123_042022,?
MLB2627594227,MLB,MLB-SHIRTS,995996-MLB49807513189_042022,1
MLM1374652328,MLM,MLM-SNEAKERS,975661-MLM49034220386_022022,1
MLA1143257669,MLA,MLA-JACKETS_AND_COATS,690955-MLA50375887234_062022,0
MLB2203069056,MLB,MLB-AUTOMOTIVE_SKIRTS,639912-MLB49342086549_032022,0
MLM1434679642,MLM,MLM-SPORT_PANTS,660141-CBT50230254162_062022,1
MLA1139355718,MLA,MLA-JACKETS_AND_COATS,688916-MLA50121046534_052022,0
MLB2668900282,MLB,MLB-SPORT_SHORTS,994289-MLB49051595557_022022,1
MLB2695942878,MLB,MLB-T_SHIRTS,656829-CBT50491396387_062022,1
MLM1440903489,MLM,MLM-HEELS_AND_WEDGES,909899-MLM50335169847_062022,0
MLB2681822198,MLB,MLB-JACKETS_AND_COATS,674498-CBT50337643222_062022,1
MLA1140261150,MLA,MLA-T_SHIRTS,793708-MLA50164943178_062022,?
MLB2671893184,MLB,MLB-LEGGINGS,819819-CBT50243854622_062022,1
MLA1126808727,MLA,MLA-T_SHIRTS,646209-MLA49315208198_032022,1
MLA1140589704,MLA,MLA-T_SHIRTS,610664-MLA50179052574_062022,?
MLA1138293155,MLA,MLA-LOAFERS_AND_OXFORDS,964885-MLA50032514621_052022,?
MLA1139356965,MLA,MLA-PANTS,622462-MLA50122699778_052022,0
MLM1450574089,MLM,MLM-BLOUSES,625580-CBT50536874080_072022,1
MLM1439672363,MLM,MLM-JACKETS_AND_COATS,931001-CBT50314418094_062022,1
MLB2701937884,MLB,MLB-MOTORCYCLE_PANTS,988835-MLB50547827555_072022,1
MLB2135112004,MLB,MLB-SHIRTS,694483-MLB45705324649_042021,0
MLB2664605230,MLB,MLB-BOOTS_AND_BOOTIES,662645-MLB50173320610_062022,0
MLB2680817540,MLB,MLB-JACKETS_AND_COATS,957937-CBT50327761407_062022,1
MLM1442825023,MLM,MLM-SWEATSHIRTS_AND_HOODIES,857809-CBT50375558016_062022,1
MLA1145392426,MLA,MLA-SNEAKERS,600086-MLA50581608822_072022,0
MLM1413862441,MLM,MLM-T_SHIRTS,947435-MLM49801915365_042022,1
MLA1140217966,MLA,MLA-T_SHIRTS,666379-MLA50165073572_062022,?
MLA1141339645,MLA,MLA-SNEAKERS,620237-MLA43041649139_082020,0
MLM1450645583,MLM,MLM-JACKETS_AND_COATS,712236-CBT50538901210_072022,1
MLM1422063246,MLM,MLM-T_SHIRTS,923229-MLM49959179074_052022,0
MLM1438078197,MLM,MLM-SHIRTS,898841-CBT50285883891_062022,1
MLB2692418306,MLB,MLB-AUTOMOTIVE_SKIRTS,703781-MLB50452299311_062022,1
MLA1142755679,MLA,MLA-JACKETS_AND_COATS,643347-MLA50323484400_062022,0
MLA1136012461,MLA,MLA-SNEAKERS,669865-MLA49883098502_052022,0
MLA1139362446,MLA,MLA-SWEATSHIRTS_AND_HOODIES,850562-MLA50121387888_052022,0
MLB2197508310,MLB,MLB-SHORTS,929855-MLB49293398083_032022,1
MLB2704132108,MLB,MLB-BOOTS_AND_BOOTIES,962119-MLB50580421937_072022,1
MLM1385314996,MLM,MLM-LOAFERS_AND_OXFORDS,671744-MLM49234338443_022022,?
MLB2671488948,MLB,MLB-BOOTS_AND_BOOTIES,699253-MLB50235228862_062022,?
MLA1144271046,MLA,MLA-JACKETS_AND_COATS,778843-MLA50464259622_062022,0
MLA1143223273,MLA,MLA-PANTS,811832-MLA50359583346_062022,1
MLB2158469009,MLB,MLB-T_SHIRTS,721468-MLB48958429404_012022,1
MLA1144317039,MLA,MLA-BOOTS_AND_BOOTIES,977898-MLA47290231635_082021,0
MLA1142142048,MLA,MLA-JACKETS_AND_COATS,876490-MLA50274742807_062022,0
MLA1141078150,MLA,MLA-JACKETS_AND_COATS,900864-MLA50211079846_062022,0
MLM1445018467,MLM,MLM-JACKETS_AND_COATS,648000-CBT50369066333_062022,1
MLA1140858257,MLA,MLA-BOOTS_AND_BOOTIES,689083-MLA50199209894_062022,0
MLB2634978776,MLB,MLB-JACKETS_AND_COATS,956982-MLB49886240319_052022,1
MLA1139534362,MLA,MLA-SWEATERS_AND_CARDIGANS,624831-MLA50134906610_052022,0
MLB2654356640,MLB,MLB-SWEATERS_AND_CARDIGANS,801413-CBT50066436590_052022,1
MLB2615305982,MLB,MLB-SNEAKERS,740906-MLB49688596229_042022,1
MLM1431093910,MLM,MLM-PANTS,977872-MLM50163612958_062022,0
MLM1447466475,MLM,MLM-JACKETS_AND_COATS,606503-CBT50460432897_062022,1
MLM1406317494,MLM,MLM-JACKETS_AND_COATS,692222-CBT50660474079_072022,?
MLB2622781686,MLB,MLB-JACKETS_AND_COATS,979566-MLB50514598299_062022,1
MLA1142466137,MLA,MLA-JACKETS_AND_COATS,615133-MLA49628528528_042022,0
MLB2685279121,MLB,MLB-AUTOMOTIVE_SKIRTS,639587-MLB50376706443_062022,0
MLA1145575911,MLA,MLA-T_SHIRTS,976646-MLA50594865273_072022,0
MLM1447346669,MLM,MLM-PANTS,912606-CBT50429495248_062022,1
MLA1138046657,MLA,MLA-JACKETS_AND_COATS,823258-MLA50010907341_052022,1
MLM1384086893,MLM,MLM-SNEAKERS,618420-MLM49213523146_022022,1
MLB2215546926,MLB,MLB-T_SHIRTS,675100-MLB49449035841_032022,1
MLM1454057055,MLM,MLM-JACKETS_AND_COATS,771506-CBT50622955369_072022,1
MLM1367880208,MLM,MLM-BLOUSES,640143-MLM44975070797_022021,0
MLM1406375454,MLM,MLM-BLOUSES,773908-CBT49679538842_042022,1
MLB2689142818,MLB,MLB-T_SHIRTS,620177-MLB43033198472_082020,1
MLA1142883315,MLA,MLA-SWEATERS_AND_CARDIGANS,980114-MLA50331976320_062022,?
MLA1141509129,MLA,MLA-SNEAKERS,628809-MLA50237306517_062022,0
MLM1408421966,MLM,MLM-LOAFERS_AND_OXFORDS,678766-MLM49709274909_042022,?
MLA1140860586,MLA,MLA-JACKETS_AND_COATS,647143-MLA50201886619_062022,0
MLB2654050195,MLB,MLB-SNEAKERS,824093-MLB50061086779_052022,0
MLM1452242248,MLM,MLM-SHORTS,627403-CBT50590517687_072022,0
MLA1145068257,MLA,MLA-JACKETS_AND_COATS,847360-MLA50539374980_072022,0
MLB2699963559,MLB,MLB-SNEAKERS,709791-MLB50531234394_062022,?
MLB2688430461,MLB,MLB-SWEATERS_AND_CARDIGANS,876555-CBT50414455441_062022,1
