item_id,site_id,domain_id,picture_id,correct_background?
MLB2637422450,MLB,MLB-T_SHIRTS,975331-MLB49908446424_052022,1
MLM1374186911,MLM,MLM-SWIMWEAR,852200-MLM49025470722_022022,1
MLM1417981985,MLM,MLM-FOOTBALL_SHOES,714927-CBT49884542499_052022,0
MLM1449388184,MLM,MLM-JACKETS_AND_COATS,846346-CBT50520367360_062022,1
MLB2687125813,MLB,MLB-T_SHIRTS,751308-MLB50401181063_062022,1
MLM1437204380,MLM,MLM-SNEAKERS,769320-MLM49648247732_042022,0
MLM1404446970,MLM,MLM-LOAFERS_AND_OXFORDS,964754-MLM49639667566_042022,0
MLA1139192326,MLA,MLA-JACKETS_AND_COATS,621483-MLA50104589404_052022,0
MLB2689054514,MLB,MLB-T_SHIRTS,834630-MLB48266954561_112021,1
MLB2678208212,MLB,MLB-JACKETS_AND_COATS,755659-MLB50301825145_062022,1
MLB2214129151,MLB,MLB-T_SHIRTS,784805-MLB49435805747_032022,1
MLA1144283422,MLA,MLA-JACKETS_AND_COATS,770970-MLA50464133304_062022,0
MLB2201599388,MLB,MLB-T_SHIRTS,648491-MLB47729398518_102021,1
MLM1423425215,MLM,MLM-SWEATERS_AND_CARDIGANS,812015-MLM49984373235_052022,?
MLA1119431636,MLA,MLA-SWEATSHIRTS_AND_HOODIES,905311-MLA47427886033_092021,?
MLB2174787234,MLB,MLB-SWIMWEAR,790187-MLB49086388483_022022,1
MLM1397746478,MLM,MLM-SNEAKERS,690114-MLM48910684184_012022,0
MLM1447187073,MLM,MLM-SNEAKERS,995856-MLM50471745681_062022,1
MLM1390393389,MLM,MLM-LOAFERS_AND_OXFORDS,904439-MLM49338345047_032022,?
MLB2673053497,MLB,MLB-BLOUSES,834988-MLB50250438704_062022,1
MLM1396197998,MLM,MLM-T_SHIRTS,801453-MLM49451545315_032022,1
MLB2635404970,MLB,MLB-PANTS,807255-MLB50011955679_052022,0
MLM1438135870,MLM,MLM-SWIMWEAR,863136-CBT50285661649_062022,1
MLB2632776045,MLB,MLB-AUTOMOTIVE_SKIRTS,660671-MLB49862650573_052022,1
MLB2146570494,MLB,MLB-LOAFERS_AND_OXFORDS,904564-MLB44434643322_122020,1
MLA1137831777,MLA,MLA-SWEATSHIRTS_AND_HOODIES,795236-MLA49996049255_052022,0
MLA1141264324,MLA,MLA-SPORT_T_SHIRTS,865420-MLA49473481667_032022,0
MLM1424260332,MLM,MLM-T_SHIRTS,720754-MLM50000961749_052022,1
MLB2710399013,MLB,MLB-BOOTS_AND_BOOTIES,886491-MLB50635136272_072022,?
MLM1425036756,MLM,MLM-SNEAKERS,897982-MLM50015135219_052022,0
MLM1365999997,MLM,MLM-HEELS_AND_WEDGES,871982-MLM48834701004_012022,1
MLA1133707577,MLA,MLA-FISHING_SHIRTS,652916-MLA49754235436_042022,0
MLB2196800679,MLB,MLB-SPORT_SHORTS,720669-MLB49352695991_032022,1
MLB2654973970,MLB,MLB-JACKETS_AND_COATS,630741-MLB50072990613_052022,1
MLM1390380349,MLM,MLM-LOAFERS_AND_OXFORDS,662585-MLM49338345104_032022,?
MLA1145396031,MLA,MLA-SWEATSHIRTS_AND_HOODIES,670282-MLA50584848748_072022,0
MLA1140768624,MLA,MLA-T_SHIRTS,693878-MLA50192224806_062022,?
MLA1141619949,MLA,MLA-JACKETS_AND_COATS,706868-MLA49620040806_042022,?
MLA1124282691,MLA,MLA-JACKETS_AND_COATS,614833-MLA49266894467_032022,0
MLM1424545375,MLM,MLM-SHIRTS,879263-CBT50005137847_052022,1
MLB2686810826,MLB,MLB-SWEATERS_AND_CARDIGANS,948237-CBT50398278871_062022,1
MLA1136756531,MLA,MLA-JACKETS_AND_COATS,709310-MLA49357900784_032022,0
MLB2184693378,MLB,MLB-BLOUSES,941901-MLB49173855997_022022,1
MLM1375146696,MLM,MLM-LOAFERS_AND_OXFORDS,626962-MLM49045582438_022022,1
MLA1144336153,MLA,MLA-PANTS,736582-MLA50472458368_062022,0
MLB2669046551,MLB,MLB-BOOTS_AND_BOOTIES,819077-MLB50213751627_062022,?
MLB2658020352,MLB,MLB-SHORTS,733322-MLB50106689467_052022,0
MLA1125462009,MLA,MLA-T_SHIRTS,868605-MLA49240586404_032022,?
MLM1371916653,MLM,MLM-SWEATERS_AND_CARDIGANS,821364-MLM48976590064_012022,0
MLA1134988855,MLA,MLA-T_SHIRTS,822995-MLA49821107528_052022,0
MLB2648464131,MLB,MLB-T_SHIRTS,864088-MLB50010495398_052022,1
MLA1145307527,MLA,MLA-JACKETS_AND_COATS,621956-MLA50573097831_072022,0
MLB2638352643,MLB,MLB-T_SHIRTS,906962-MLB49914834076_052022,1
MLB2215188401,MLB,MLB-SNEAKERS,805849-MLB49446052480_032022,0
MLM1405250969,MLM,MLM-SHIRTS,898613-CBT49654533003_042022,1
MLB2678971593,MLB,MLB-SNEAKERS,983251-MLB49614303441_042022,0
MLM1406041242,MLM,MLM-LOAFERS_AND_OXFORDS,974117-MLM49667468623_042022,?
MLM1439346748,MLM,MLM-SHIRTS,885022-MLM50303863912_062022,0
MLA1118390182,MLA,MLA-T_SHIRTS,947682-MLA48747151718_012022,0
MLA1144009955,MLA,MLA-JACKETS_AND_COATS,738843-MLA50439379836_062022,0
MLM1431827296,MLM,MLM-T_SHIRTS,838004-MLM50178218285_062022,1
MLM1383786529,MLM,MLM-LOAFERS_AND_OXFORDS,626466-MLM49208349321_022022,1
MLA1138639505,MLA,MLA-BOOTS_AND_BOOTIES,727001-MLA47355787951_092021,0
MLB2696910275,MLB,MLB-T_SHIRTS,968123-MLB50499896956_062022,1
MLB2690741916,MLB,MLB-SWEATSHIRTS_AND_HOODIES,816333-MLB48253541658_112021,1
MLB2613269152,MLB,MLB-T_SHIRTS,971762-MLB49664971178_042022,1
MLB2663294226,MLB,MLB-T_SHIRTS,923086-MLB50161144880_062022,1
MLM1441674940,MLM,MLM-SWEATERS_AND_CARDIGANS,862049-MLM50346315890_062022,?
MLM1407840619,MLM,MLM-BLOUSES,881928-CBT49699297393_042022,1
MLB2151520359,MLB,MLB-SNEAKERS,610520-MLB48902363544_012022,?
MLM1436305407,MLM,MLM-SHIRTS,833332-MLM50255889381_062022,0
MLA1142732092,MLA,MLA-JACKETS_AND_COATS,620524-MLA49587242059_042022,0
MLA1140647936,MLA,MLA-T_SHIRTS,809105-MLA50179314161_062022,?
MLM1424487744,MLM,MLM-SHIRTS,772162-CBT50006112425_052022,1
MLB2189436184,MLB,MLB-SNEAKERS,979315-MLB49314958995_032022,?
MLA1130808111,MLA,MLA-PANTS,651635-MLA49577638993_042022,0
MLB2690945810,MLB,MLB-SNEAKERS,871450-MLA49910726238_052022,?
MLA1133847136,MLA,MLA-JACKETS_AND_COATS,991914-MLA49764678553_042022,0
MLM1454178070,MLM,MLM-JACKETS_AND_COATS,679010-CBT50116471182_052022,?
MLM1400190044,MLM,MLM-LOAFERS_AND_OXFORDS,828479-MLM49548551709_042022,0
MLA1127215154,MLA,MLA-T_SHIRTS,646602-MLA49334900396_032022,?
MLA1121089242,MLA,MLA-PANTS,896661-MLA48950599825_012022,0
MLB2633624933,MLB,MLB-SPORT_T_SHIRTS,863278-CBT49871869104_052022,?
MLA1143813082,MLA,MLA-JACKETS_AND_COATS,722798-MLA48097625728_112021,0
MLM1453296325,MLM,MLM-T_SHIRTS,665984-MLM50596754559_072022,?
MLB2672472935,MLB,MLB-AUTOMOTIVE_SKIRTS,622310-MLB49692651849_042022,0
MLB2638352589,MLB,MLB-SHIRTS,870029-MLB49914640967_052022,0
MLA1126482630,MLA,MLA-T_SHIRTS,700930-MLA49301984557_032022,?
MLB2668321612,MLB,MLB-SNEAKERS,901523-MLB50207603545_062022,0
MLA1145316121,MLA,MLA-JACKETS_AND_COATS,627751-MLA50576214168_072022,0
MLM1435954685,MLM,MLM-SNEAKERS,964668-MLM50248402615_062022,0
MLB2692926280,MLB,MLB-JACKETS_AND_COATS,809768-CBT50459810498_062022,0
MLA1143238801,MLA,MLA-JACKETS_AND_COATS,609835-MLA50366557924_062022,0
MLB2204534937,MLB,MLB-PANTS,939172-MLB49354506873_032022,1
MLM1383422270,MLM,MLM-SNEAKERS,778870-MLM49202786751_022022,0
MLB2612339008,MLB,MLB-T_SHIRTS,985351-MLB49656259967_042022,0
MLA1143949735,MLA,MLA-HEELS_AND_WEDGES,632775-MLA50434070279_062022,0
MLM1450506961,MLM,MLM-PANTS,986019-CBT50538272165_072022,1
MLM1437665903,MLM,MLM-PANTS,962088-MLM50280247770_062022,0
MLM1424545088,MLM,MLM-JACKETS_AND_COATS,711553-CBT50004476802_052022,1
MLA1139395054,MLA,MLA-JACKETS_AND_COATS,717455-MLA50121917552_052022,0
MLM1405485007,MLM,MLM-LOAFERS_AND_OXFORDS,667873-MLM49657154039_042022,?
MLM1452638490,MLM,MLM-BLOUSES,733268-MLM50588867455_072022,1
MLB2630175750,MLB,MLB-BOOTS_AND_BOOTIES,720732-CBT49836574914_052022,0
MLM1378964363,MLM,MLM-LOAFERS_AND_OXFORDS,873461-MLM49111188066_022022,0
MLM1422050002,MLM,MLM-SWEATSHIRTS_AND_HOODIES,750768-MLM49958488309_052022,1
MLA1143055546,MLA,MLA-SNEAKERS,655612-MLA50344410864_062022,0
MLB2680310979,MLB,MLB-SNEAKERS,647396-MLB50321121584_062022,1
MLM1368573784,MLM,MLM-SHIRTS,766735-MLM48901256021_012022,1
MLA1141434210,MLA,MLA-JACKETS_AND_COATS,743129-MLA46287550052_062021,0
MLA1140796722,MLA,MLA-T_SHIRTS,978470-MLA50190331476_062022,?
MLA1135260583,MLA,MLA-JACKETS_AND_COATS,637349-MLA49221432682_022022,0
MLM1442454226,MLM,MLM-BOOTS_AND_BOOTIES,920080-CBT50362919256_062022,1
MLB2691615074,MLB,MLB-SWIMWEAR,977426-CBT50446105022_062022,1
MLB2179695999,MLB,MLB-SNEAKERS,818214-MLB49127736219_022022,0
MLM1378227451,MLM,MLM-SNEAKERS,773688-MLM49098642694_022022,1
MLB2704260868,MLB,MLB-BLOUSES,939174-MLB50581508078_072022,1
MLA1125224228,MLA,MLA-T_SHIRTS,929098-MLA49222037059_022022,?
MLM1366870559,MLM,MLM-HEELS_AND_WEDGES,668172-MLM48854029854_012022,0
MLM1438988812,MLM,MLM-SWIMWEAR,771122-CBT50299553181_062022,1
MLB2684244547,MLB,MLB-SNEAKERS,809698-MLB50669926370_072022,0
MLM1402601448,MLM,MLM-PANTS,888874-MLM49601076664_042022,1
MLM1445334916,MLM,MLM-SNEAKERS,759680-MLM50435123270_062022,0
MLB2705205443,MLB,MLB-PANTS,950367-CBT50591353142_072022,1
MLA1142233927,MLA,MLA-JACKETS_AND_COATS,884202-MLA50284216093_062022,0
MLB2167759133,MLB,MLB-T_SHIRTS,853929-MLB49037183971_022022,1
MLM1444787476,MLM,MLM-PANTS,642357-MLM50422693755_062022,0
MLB2710427099,MLB,MLB-T_SHIRTS,606817-MLB50635333315_072022,1
MLA1137890823,MLA,MLA-SNEAKERS,946320-MLA49257308188_032022,0
MLM1367156001,MLM,MLM-PANTS,874580-MLM48865156693_012022,1
MLB2624095950,MLB,MLB-SWEATSHIRTS_AND_HOODIES,961654-MLB49776324273_042022,1
MLA1137842867,MLA,MLA-SNEAKERS,893972-MLA49995330960_052022,0
MLB2652332463,MLB,MLB-PANTS,877171-MLB50044123326_052022,0
MLM1419253103,MLM,MLM-SWEATSHIRTS_AND_HOODIES,980614-CBT49907544199_052022,1
MLB2686921165,MLB,MLB-PANTS,985883-MLB50399696313_062022,0
MLM1394159732,MLM,MLM-HEELS_AND_WEDGES,719968-MLM49408997422_032022,1
MLM1440395453,MLM,MLM-SNEAKERS,993087-MLM50325215603_062022,0
MLB2613220803,MLB,MLB-T_SHIRTS,710612-MLB49665527779_042022,1
MLM1440291326,MLM,MLM-SNEAKERS,858990-MLM50322994102_062022,0
MLM1403592677,MLM,MLM-T_SHIRTS,924939-MLM49623942308_042022,1
MLM1436583136,MLM,MLM-T_SHIRTS,893320-CBT50257266718_062022,1
MLM1453986365,MLM,MLM-SHIRTS,788263-MLM50613715766_072022,0
MLA1130715757,MLA,MLA-T_SHIRTS,762119-MLA50179384394_062022,1
MLB2701508156,MLB,MLB-SNEAKERS,842687-MLB50542863812_072022,?
MLA1122722022,MLA,MLA-SHIRTS,802294-MLA49054247420_022022,1
MLM1447607548,MLM,MLM-SNEAKERS,617592-CBT50480060162_062022,1
MLB2143639052,MLB,MLB-T_SHIRTS,892558-MLB48346719172_112021,1
MLA1126575189,MLA,MLA-T_SHIRTS,618764-MLA49302415866_032022,?
MLB2192398531,MLB,MLB-SNEAKERS,934018-MLB49216625715_022022,?
MLA1144433941,MLA,MLA-JACKETS_AND_COATS,952468-MLA50482387915_062022,0
MLB2663039604,MLB,MLB-SNEAKERS,762931-MLB50159028615_062022,0
MLB2668753339,MLB,MLB-SPORT_SHORTS,874428-MLB50211725548_062022,0
MLB2688846364,MLB,MLB-SHORTS,800493-CBT50429611156_062022,1
MLM1448445880,MLM,MLM-SWEATSHIRTS_AND_HOODIES,790754-MLM50497001542_062022,1
MLB2210422024,MLB,MLB-LOAFERS_AND_OXFORDS,869502-MLB49402442222_032022,?
MLB2710782283,MLB,MLB-SHORTS,740335-CBT50658683406_072022,1
MLM1427275062,MLM,MLM-SWEATSHIRTS_AND_HOODIES,606720-MLM50056944234_052022,0
MLM1410688831,MLM,MLM-LOAFERS_AND_OXFORDS,614461-MLM49744769602_042022,?
MLA1136927646,MLA,MLA-LEGGINGS,923632-MLA49930673246_052022,0
MLA1130299558,MLA,MLA-JACKETS_AND_COATS,905118-MLA49539240669_042022,1
MLB2706004065,MLB,MLB-BOOTS_AND_BOOTIES,789758-MLB50595176217_072022,?
MLM1449874869,MLM,MLM-HEELS_AND_WEDGES,856169-MLM44837690736_022021,0
MLB2691815844,MLB,MLB-SWEATSHIRTS_AND_HOODIES,641933-MLB48253826611_112021,1
MLB2703483760,MLB,MLB-SHIRTS,781796-CBT50579471113_072022,1
MLB2697427046,MLB,MLB-T_SHIRTS,930408-CBT47211773104_082021,1
MLB2677763346,MLB,MLB-SWIMWEAR,669636-CBT50299081522_062022,1
MLM1398008394,MLM,MLM-SNEAKERS,647046-MLM49494178179_032022,1
MLB2210165921,MLB,MLB-SNEAKERS,882957-MLB49400424108_032022,?
MLM1421728737,MLM,MLM-JACKETS_AND_COATS,689241-MLM49953511238_052022,0
MLB2676999265,MLB,MLB-BLOUSES,785035-CBT50301130191_062022,1
MLM1376602779,MLM,MLM-SNEAKERS,824438-MLM49069844226_022022,1
MLB2684543383,MLB,MLB-T_SHIRTS,719549-MLB50367787534_062022,1
MLA1145972038,MLA,MLA-JACKETS_AND_COATS,946538-MLA50620340827_072022,0
MLA1118222475,MLA,MLA-T_SHIRTS,762210-MLA48736592532_012022,?
MLA1140376139,MLA,MLA-PANTS,703788-MLA50170580006_062022,0
MLA1140779857,MLA,MLA-SHIRTS,976624-MLA50191747899_062022,0
MLB2639127524,MLB,MLB-SWEATSHIRTS_AND_HOODIES,877704-CBT49933216577_052022,1
MLA1136254255,MLA,MLA-SWEATERS_AND_CARDIGANS,729217-MLA49888895484_052022,0
MLM1435033968,MLM,MLM-JACKETS_AND_COATS,937301-CBT50231096699_062022,1
MLA1139187029,MLA,MLA-T_SHIRTS,915789-MLA50107386354_052022,0
MLB2630175844,MLB,MLB-PANTS,739686-CBT49836791579_052022,1
MLA1142707223,MLA,MLA-JACKETS_AND_COATS,953601-MLA50322309095_062022,0
MLA1126216167,MLA,MLA-T_SHIRTS,786202-MLA49288482139_032022,?
MLB2660906488,MLB,MLB-T_SHIRTS,833708-MLB50137316411_052022,1
MLB2603297099,MLB,MLB-SPORT_T_SHIRTS,860166-MLB49565825067_042022,0
MLB2656067510,MLB,MLB-LEGGINGS,955073-CBT50090662778_052022,1
MLA1125495695,MLA,MLA-SHORTS,831331-MLA49241403133_032022,0
MLM1403878921,MLM,MLM-HEELS_AND_WEDGES,943604-MLM49629716619_042022,?
MLB2704972731,MLB,MLB-SNEAKERS,703173-MLB50587184206_072022,0
MLB2708007994,MLB,MLB-SNEAKERS,685083-MLB50614287069_072022,0
MLM1409058763,MLM,MLM-SNEAKERS,681861-MLM49720859754_042022,?
MLA1140305170,MLA,MLA-T_SHIRTS,749551-MLA50165073489_062022,?
MLM1384312874,MLM,MLM-BLOUSES,927127-MLM49216602675_022022,0
MLA1137878025,MLA,MLA-T_SHIRTS,715467-MLA49990465575_052022,0
MLM1392714201,MLM,MLM-LOAFERS_AND_OXFORDS,843005-MLM49381847862_032022,?
MLA1145333700,MLA,MLA-SWEATERS_AND_CARDIGANS,661731-MLA49960446495_052022,?
MLB2630458014,MLB,MLB-T_SHIRTS,643810-MLB49839261285_052022,1
MLA1132537766,MLA,MLA-PANTS,623506-MLA49692465846_042022,1
MLM1419599131,MLM,MLM-SWEATSHIRTS_AND_HOODIES,801358-CBT49917939464_052022,1
MLB2658424953,MLB,MLB-SNEAKERS,866882-MLB50109890592_052022,0
MLM1454219316,MLM,MLM-JACKETS_AND_COATS,860229-CBT50622922921_072022,1
MLM1444862397,MLM,MLM-SNEAKERS,704764-MLM50427158513_062022,0
MLB2688853497,MLB,MLB-SWEATSHIRTS_AND_HOODIES,727762-MLB50416263076_062022,1
MLA1131937132,MLA,MLA-PANTS,735913-MLA46226198931_052021,0
MLB2639377882,MLB,MLB-SHORTS,749299-MLB49925785421_052022,0
MLM1386990141,MLM,MLM-LOAFERS_AND_OXFORDS,795640-MLM49274672082_032022,?
MLA1124675604,MLA,MLA-BLOUSES,643398-MLA49189978313_022022,0
MLA1140327972,MLA,MLA-JACKETS_AND_COATS,769163-MLA50170140528_062022,0
MLB2692400562,MLB,MLB-T_SHIRTS,997797-MLB50451551497_062022,1
MLB2672178044,MLB,MLB-SNEAKERS,934090-MLB50241538323_062022,?
MLB2704777060,MLB,MLB-AUTOMOTIVE_SKIRTS,805515-MLB50584970064_072022,0
MLM1454261813,MLM,MLM-JACKETS_AND_COATS,669515-CBT50617808657_072022,1
MLA1143914514,MLA,MLA-JACKETS_AND_COATS,923263-MLA46926841573_072021,0
MLB2626843693,MLB,MLB-PANTS,711988-CBT49819439609_042022,1
MLA1125893346,MLA,MLA-T_SHIRTS,820190-MLA49267858041_032022,?
MLA1136321362,MLA,MLA-JACKETS_AND_COATS,816749-MLA49892530976_052022,0
MLM1390475656,MLM,MLM-SNEAKERS,973220-MLM49338935070_032022,?
MLB2689560176,MLB,MLB-SWEATSHIRTS_AND_HOODIES,973624-MLB50421849156_062022,1
MLM1426655217,MLM,MLM-SHIRTS,957158-MLM50042320379_052022,1
MLM1428306844,MLM,MLM-SHORTS,832761-MLM50096122352_052022,1
MLM1425818218,MLM,MLM-LOAFERS_AND_OXFORDS,725907-MLM50027125038_052022,1
MLM1409710444,MLM,MLM-SNEAKERS,735971-MLM49731403176_042022,0
MLM1411297103,MLM,MLM-SWIMWEAR,951717-CBT49758584818_042022,1
MLA1145186987,MLA,MLA-SHIRTS,756776-MLA49143254597_022022,0
MLM1443230053,MLM,MLM-JACKETS_AND_COATS,949486-MLM50382241428_062022,0
MLB2684655782,MLB,MLB-BLOUSES,985022-CBT50398170082_062022,1
MLA1120376010,MLA,MLA-SHIRTS,797356-MLA50369139317_062022,0
MLA1140610014,MLA,MLA-T_SHIRTS,963500-MLA44618359313_012021,1
MLM1369452216,MLM,MLM-BLOUSES,725553-MLM48928812469_012022,1
MLA1119926174,MLA,MLA-T_SHIRTS,707064-MLA48870639128_012022,0
MLA1137169749,MLA,MLA-T_SHIRTS,750218-MLA41167931138_032020,0
MLB2647064029,MLB,MLB-T_SHIRTS,893897-MLB49997176683_052022,1
MLM1381163330,MLM,MLM-PANTS,948777-MLM49156476576_022022,0
MLA1138720340,MLA,MLA-T_SHIRTS,708386-MLA50057376609_052022,0
MLB2664877609,MLB,MLB-SNEAKERS,880315-MLB50175555584_062022,0
MLB2163031158,MLB,MLB-T_SHIRTS,930320-MLB48872169653_012022,1
MLA1144137554,MLA,MLA-SNEAKERS,630507-MLA49894026469_052022,0
MLA1143723106,MLA,MLA-JACKETS_AND_COATS,992811-MLA50419964062_062022,?
MLM1428692036,MLM,MLM-SHIRTS,752047-CBT50102722378_052022,1
MLB2612386580,MLB,MLB-BOOTS_AND_BOOTIES,777751-MLB49656211584_042022,?
MLA1145639686,MLA,MLA-LEGGINGS,637378-MLA50600353326_072022,0
MLM1406703477,MLM,MLM-BLOUSES,675670-CBT49679326136_042022,1
MLA1125325970,MLA,MLA-T_SHIRTS,830284-MLA50118973199_052022,?
MLM1382749096,MLM,MLM-SNEAKERS,846202-MLM49188340022_022022,1
MLM1381248545,MLM,MLM-T_SHIRTS,953225-MLM49156555942_022022,1
MLM1452477240,MLM,MLM-SWEATERS_AND_CARDIGANS,625100-MLM50587930099_072022,1
MLM1396098428,MLM,MLM-HEELS_AND_WEDGES,879494-MLM49448838281_032022,?
MLB2631729534,MLB,MLB-PANTS,945153-MLB49851184924_052022,0
MLB2615775492,MLB,MLB-SNEAKERS,635401-MLB50374189387_062022,1
MLB2684607761,MLB,MLB-PANTS,843129-MLB50368662942_062022,0
MLB2166033653,MLB,MLB-SNEAKERS,728372-MLB49324496061_032022,1
MLA1130836675,MLA,MLA-LOAFERS_AND_OXFORDS,695739-MLA49581688081_042022,0
MLM1408392142,MLM,MLM-SNEAKERS,634175-MLM49709396366_042022,?
MLA1125656143,MLA,MLA-SHIRTS,785376-MLA49255673730_032022,0
MLM1441433139,MLM,MLM-JACKETS_AND_COATS,602937-CBT50340512744_062022,1
MLA1132423548,MLA,MLA-T_SHIRTS,920694-MLA49684431864_042022,1
MLM1444389552,MLM,MLM-SWEATERS_AND_CARDIGANS,755168-CBT50370216964_062022,1
MLA1136034898,MLA,MLA-LOAFERS_AND_OXFORDS,783601-MLA49412992558_032022,0
MLM1400139082,MLM,MLM-T_SHIRTS,610550-MLM49548778495_042022,1
MLB2606255240,MLB,MLB-BOOTS_AND_BOOTIES,655394-MLB49592120132_042022,?
MLB2621296555,MLB,MLB-LOAFERS_AND_OXFORDS,914802-MLB49746656127_042022,?
MLB2688378597,MLB,MLB-SHIRTS,702420-CBT50414396152_062022,1
MLB2191506129,MLB,MLB-BOOTS_AND_BOOTIES,784203-MLB49233779688_022022,0
MLA1130369315,MLA,MLA-SWEATSHIRTS_AND_HOODIES,890339-MLA49551001371_042022,0
MLB2159748056,MLB,MLB-T_SHIRTS,678053-MLB48972322795_012022,1
MLA1144102607,MLA,MLA-BOOTS_AND_BOOTIES,683682-MLA50448374122_062022,0
MLB2165413388,MLB,MLB-BOOTS_AND_BOOTIES,932992-MLB49015547454_022022,0
MLM1454251546,MLM,MLM-JACKETS_AND_COATS,832533-CBT50508147053_062022,1
MLA1141926016,MLA,MLA-PANTS,798696-MLA48974847740_012022,0
MLM1390643534,MLM,MLM-BOOTS_AND_BOOTIES,601200-MLM49340822797_032022,1
MLM1431104933,MLM,MLM-BLOUSES,824975-MLM50163515517_062022,0
MLA1145041356,MLA,MLA-JACKETS_AND_COATS,896358-MLA50531798315_062022,0
MLM1429645774,MLM,MLM-SNEAKERS,734237-MLM50128402677_052022,0
MLA1125428353,MLA,MLA-SNEAKERS,901502-MLA49239234763_032022,0
MLA1142754166,MLA,MLA-JACKETS_AND_COATS,751513-MLA50321780919_062022,0
MLB2674259113,MLB,MLB-T_SHIRTS,640696-MLB50261572493_062022,1
MLB2190665913,MLB,MLB-SWEATERS_AND_CARDIGANS,866558-MLB49226102770_022022,?
MLB2695965111,MLB,MLB-JACKETS_AND_COATS,605478-CBT50491049103_062022,1
MLB2199071824,MLB,MLB-SNEAKERS,804046-MLB49308190879_032022,0
MLB2157070962,MLB,MLB-T_SHIRTS,754673-MLB48950345487_012022,1
MLM1410525936,MLM,MLM-SNEAKERS,958982-MLM49743172756_042022,0
MLM1383265454,MLM,MLM-SNEAKERS,659213-MLM49197805136_022022,1
MLA1129117265,MLA,MLA-SWEATERS_AND_CARDIGANS,949847-MLA49460130599_032022,?
MLA1141220167,MLA,MLA-SNEAKERS,764925-MLA50218824123_062022,0
MLA1137489968,MLA,MLA-JACKETS_AND_COATS,850743-MLA46292996168_062021,0
MLA1143324411,MLA,MLA-JACKETS_AND_COATS,934968-MLA50398789882_062022,0
MLA1143932242,MLA,MLA-JACKETS_AND_COATS,889668-MLA50434889809_062022,?
MLA1122983920,MLA,MLA-SHIRTS,930954-MLA49074174455_022022,1
MLB2141073926,MLB,MLB-SWEATSHIRTS_AND_HOODIES,828168-MLB48752491731_012022,1
MLB2619470880,MLB,MLB-T_SHIRTS,619717-CBT49728894105_042022,1
MLB2633390281,MLB,MLB-AUTOMOTIVE_SKIRTS,797178-MLB49868168163_052022,0
MLM1429996202,MLM,MLM-SHIRTS,674960-MLM50139117708_052022,1
MLM1445794115,MLM,MLM-T_SHIRTS,745171-MLM50440440019_062022,1
MLB2617643630,MLB,MLB-SHIRTS,606275-CBT49709842694_042022,1
MLA1139540145,MLA,MLA-JACKETS_AND_COATS,977782-MLA50135268309_052022,0
MLM1444777362,MLM,MLM-SNEAKERS,876466-MLM50437828242_062022,?
MLA1144551598,MLA,MLA-FOOTBALL_SHOES,617098-MLA50495602762_062022,0
MLM1394038769,MLM,MLM-PANTS,664323-MLM49409105469_032022,1
MLM1400502498,MLM,MLM-LOAFERS_AND_OXFORDS,866907-MLM50365551013_062022,1
MLM1449176075,MLM,MLM-SNEAKERS,699559-MLM50515406824_062022,0
MLB2642105869,MLB,MLB-SPORT_T_SHIRTS,740028-MLB49950137346_052022,1
MLB2625425932,MLB,MLB-SPORT_T_SHIRTS,637062-MLB49787313907_042022,0
MLA1140894068,MLA,MLA-JACKETS_AND_COATS,626554-MLA50199614191_062022,0
MLM1442066022,MLM,MLM-SHIRTS,861017-MLM50357198651_062022,?
MLM1394892538,MLM,MLM-SHIRTS,747171-MLM49424064947_032022,1
MLB2678042692,MLB,MLB-JACKETS_AND_COATS,982521-CBT50299786722_062022,1
MLA1131101318,MLA,MLA-JACKETS_AND_COATS,794553-MLA49623987734_042022,1
MLA1139151510,MLA,MLA-PANTS,834563-MLA50109017093_052022,0
MLB2219143389,MLB,MLB-T_SHIRTS,795187-MLB49483303546_032022,1
MLA1119618753,MLA,MLA-PANTS,761406-MLA48844731259_012022,0
MLB2132726688,MLB,MLB-BLOUSES,876453-MLB49794372293_042022,1
MLA1128467601,MLA,MLA-SWEATSHIRTS_AND_HOODIES,909081-MLA49414833683_032022,0
MLB2152451238,MLB,MLB-SHORTS,979289-MLB48915164399_012022,1
MLB2657772171,MLB,MLB-SHIRTS,925468-CBT50103176493_052022,1
MLB2604873686,MLB,MLB-SHORTS,975405-MLB49579246932_042022,0
MLA1137479498,MLA,MLA-JACKETS_AND_COATS,682748-MLA49966125926_052022,0
MLB2663651928,MLB,MLB-BLOUSES,750021-CBT50168329457_062022,?
MLM1442686161,MLM,MLM-SWEATSHIRTS_AND_HOODIES,846450-MLM50369485411_062022,?
MLM1392565369,MLM,MLM-SNEAKERS,701517-MLM48246820343_112021,0
MLB2697216953,MLB,MLB-SHIRTS,683173-CBT50504936450_062022,1
MLM1400059805,MLM,MLM-HEELS_AND_WEDGES,808844-MLM49545545825_042022,0
MLM1434466379,MLM,MLM-JACKETS_AND_COATS,970356-CBT50218200559_062022,1
MLM1369942036,MLM,MLM-SNEAKERS,663229-MLM48939050257_012022,?
MLA1119812726,MLA,MLA-T_SHIRTS,625011-MLA48860277467_012022,0
MLM1440305134,MLM,MLM-SNEAKERS,689348-MLM50323340909_062022,?
MLA1138346328,MLA,MLA-JACKETS_AND_COATS,940100-MLA50033044584_052022,0
